std_smiles,pIC50,activity_class
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.152735898229236,Inactive
c1ccc2[nH]c(-c3ccc(OCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,3.87565882922504,Inactive
COc1nc(N[C@H]2CC[C@H](NS(=O)(=O)CCC(C)C)CC2)nc2[nH]nc(N3CCOC[C@@H]3C)c12,6.0,Active
CC(C)Nc1nc(NCC(F)(F)F)c2ccccc2n1,5.431798275933005,Active
c1ccc2cc(CCCNCCCCNCCCNCCCc3ccc4ccccc4c3)ccc2c1,6.327902142064283,Active
CN(C)CCC=C1c2ccccc2CCc2ccccc21,4.627916891425747,Inactive
O=C(N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O)c1ccc(CCl)cc1,4.421475394725007,Inactive
O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,6.823908740944319,Active
Cc1ccc(CN2CCC(C(=O)Nc3ccc(-c4cc5ccccc5[nH]4)cc3)CC2)o1,4.865348361395671,Inactive
Cc1ccc2cc3c(N)c4c(C)ccc(C)c4nc3nc2c1,5.340988492233945,Active
CCN(CC)CCCNc1nc2ccc([N+](=O)[O-])cc2s1,5.3979400086720375,Active
CCn1nc(-c2ccc(C(=O)OC)cc2)nc2c(=O)n(C)c(=O)nc1-2,6.091616864616254,Active
Clc1cc2nc(-c3ccccc3)c(-c3ccccc3)nc2cc1Cl,5.275724130399211,Active
CS(=O)(=O)Cc1nc2c(Br)cc(Cl)cn2c1[N+](=O)[O-],5.2441251443275085,Active
CCCCCCCNC(=O)c1c(O)cc(C)oc1=O,4.1073489661227,Inactive
O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccc([N+](=O)[O-])c(O)c1,5.263603497723357,Active
c1ccc2c(NCCc3c[nH]cn3)nnc(NCCc3c[nH]cn3)c2c1,4.778585762157661,Inactive
CN(C)c1nc(N/N=C/c2ccc([N+](=O)[O-])o2)nc(N(C)C)n1,6.42021640338319,Active
Cc1ccc(S(=O)(=O)Nc2ccc(CN[C@@H]3CCN(C(=O)c4cccc(Cl)c4)C3)cc2)cc1,4.800000052738446,Inactive
CC1(COc2ccc(C(F)(F)F)nc2)Cn2cc([N+](=O)[O-])nc2O1,6.259637310505756,Active
CC/C(=C\c1ccc(Cl)cc1)C(=O)/C=C/c1ccc2c(c1)OCO2,5.537602002101044,Active
CC(=O)Nc1ccc2[nH]c(=O)n([C@H]3CC[C@@H](C(F)(F)F)CC3)c(=O)c2c1,5.366531544420414,Active
Cc1cc(Oc2cccc(Cn3cccn3)c2)cc(C)c1Cl,5.552841968657781,Active
Cc1cc(Oc2cccc(Cn3ccc4ccccc43)c2)cc(C)c1Cl,4.97061622231479,Inactive
CC1CCc2ccccc2N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,5.217527375833714,Active
Cc1cc(N(C)C)nc(Nc2ccccc2C)n1,6.0999990348465305,Active
C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.892790030352131,Inactive
N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccc4)cc3)o2)cc1)c1ccccc1,4.863279432843593,Inactive
Cc1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1,6.82102305270683,Active
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,4.795880017344075,Inactive
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(CNC2=CC(=O)c3ccccc3C2=O)nn1,4.092588639225414,Inactive
CCCN(CCC)c1ccc2nc3ccc(N(CCC)CCC)cc3[o+]c2c1,8.698970004336019,Active
CC(=O)Nc1ccc(Cl)c(C(=O)NC(Cn2ccnc2)c2ccccc2)c1,5.568636235841013,Active
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(-c2ccc(Br)cc2)nn1,3.993533957750768,Inactive
CCC(=O)CCCCCC(Oc1ccc2ccccc2c1)c1ncc(Cc2ccccc2)[nH]1,5.508638306165727,Active
O=C(CN1C(=O)N(Cc2ccccc2)C2(CCCc3ccccc32)C1=O)NO,6.017728766960431,Active
COc1c(C)[nH]c2c(c1=O)[C@@H](CCCCCc1ccccc1)CC[C@H]2OC,7.0,Active
Fc1cc(F)cc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)c1,4.421647358489639,Inactive
COCCNC(=O)c1ccc(OC2CCN(Cc3ccc(F)c(F)c3)CC2)c(Cl)c1,4.494850021680094,Inactive
CC1Cn2c(nc([N+](=O)[O-])c2C#Cc2ccc(C(C)(C)C)cc2)O1,5.543633966870957,Active
C=C(c1nc(-c2ccccc2)no1)C(O)c1cccc(F)c1,5.137272471682025,Active
COc1ccc(C2SCC(=O)N2CCNc2ccnc3cc(Cl)ccc23)cc1O,5.36251027048749,Active
CC1(COCc2ccc(OCc3ccccc3)cc2)CCn2cc([N+](=O)[O-])nc2O1,6.552841968657781,Active
Clc1ccc(C(NCCN2CCOCC2)(c2cccnc2)c2ccccc2Cl)cc1,6.184090349113226,Active
CN1CCCNc2c(c(=O)c2=O)NCCCN(C)CCCNc2c(c(=O)c2=O)NCCC1,4.698970004336019,Inactive
O=C(Nc1cccc(O)c1)c1cccc(S(=O)(=O)Nc2cccc(O)c2)c1,6.522878745280337,Active
CCCN(CCC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1,4.795880017344075,Inactive
OC(c1ccc(Br)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,7.698970004336019,Active
CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC(=O)c3cc(OC)c(OC)c(OC)c3)cc12,4.87562311515035,Inactive
ClCc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,5.94692155651658,Active
CC1(Cc2ccc([N+](=O)[O-])cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N/O)cc2)O1,4.777283528852417,Inactive
O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cccc(OCc2ccccc2)c1,5.470890608238639,Active
COc1cccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)c1,4.064744718215953,Inactive
C/C(=N\N=C(/N)S)c1ccccc1,3.7097427306054818,Inactive
O=C(CSc1nc(-c2ccncc2)n[nH]1)N1CCN(c2ccccc2)CC1,4.698399065397879,Inactive
CC(C)(C)NC(=O)C(c1ccc(Br)cc1)N(CC(=O)NCCCN1CCOCC1)C(=O)c1cc2ccccc2[nH]1,6.0,Active
Cc1ccc2c(C)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1,4.675467948569135,Inactive
CC(C)=CCc1c(O)c2c(c(C(=O)C(C)C)c1O)OC1(C2)OC(C)=C(C)C1=O,5.721246399047171,Active
NC1CCc2nc(-c3cccnc3)nc(Nc3ccc(F)cc3)c2C1,5.039123182886663,Active
CN1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,3.701146923590293,Inactive
Clc1ccc2c(NCCCSc3nnc4c(n3)[nH]c3ccccc34)ccnc2c1,4.722620025332746,Inactive
COc1ccc2nc3ccc(COC(=O)c4ccccc4)cc3c(N)c2c1,4.455931955649724,Inactive
C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C(O)c1cc(OC)c(OC)c(OC)c1,4.279096829186543,Inactive
CCS(=O)(=O)c1cc2sc(NC(=O)C3CC3)nc2cc1F,4.376750709602099,Inactive
COC1=CC(=O)O[C@]2(/C=C/c3ccccc3)[C@H]1[C@H](c1ccccc1)[C@H]2c1cc(OC)cc(=O)o1,4.568636235841013,Inactive
CCCCNc1nc2cc(Br)ccc2nc1SC,4.598599459218456,Inactive
COc1ccc2cc(S(=O)(=O)Nc3cccnc3)ccc2c1,5.26440110030182,Active
CC1=CO[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.522878745280337,Inactive
O=C(NCc1ccccc1)Nc1[nH]nc(-c2ccccn2)c1Cl,7.180456064458132,Active
CC(C)(C)OC(=O)N[C@H]1Cc2ccc(cc2)Oc2ccc(cc2NC(=O)c2ccccn2)CCNC(=O)[C@H](Cc2ccccc2)NC1=O,4.920818753952375,Inactive
COc1ccc(-c2ccc(C)cc2)c2c1C(C)=N[C@H](C)C2,4.7146677723561154,Inactive
CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,4.853871964321762,Inactive
O=C1OC(O)C(NCc2cn(-c3ccc(Cl)c(Cl)c3)nn2)=C1Cl,4.670297102846785,Inactive
FC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl,6.768785352037399,Active
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(F)c(F)c1,5.022733787572707,Active
O=[N+]([O-])c1cc2c(cc1/C=C/c1sc(Nc3ccccc3)n[n+]1-c1ccccc1)OCO2,6.1938200260161125,Active
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,4.013228265733755,Inactive
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cn2)nc1,4.4089353929735005,Inactive
Cc1ccc(Sc2cccc3c2C(=O)C=CC3=O)cc1,5.6020599913279625,Active
Fc1c(F)c(F)c(/C(=C2\C=CC=N2)c2ccc[nH]2)c(F)c1F,5.442492798094342,Active
COc1ccc(/N=C(\Nc2ccccc2)c2ccc3c(c2)OCO3)cc1,5.795880017344075,Active
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(-c4ccccc4)n[nH]c3n2)CC1,6.499996931948306,Active
CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,4.1938200260161125,Inactive
O=C(NCCc1csc(-c2ccccc2)n1)c1ccccn1,6.045757490560675,Active
CC1(COc2ccc(-c3ccc(F)nc3F)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.552841968657781,Active
COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC,5.638272163982407,Active
C=CCn1c(C)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,4.989276134608227,Inactive
C[C@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.356547323513812,Active
NC(=S)N/N=C(\COc1ccccc1Cl)c1ccc(Br)cc1,5.070581074285707,Active
Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)o1,4.1938200260161125,Inactive
CC(=Cc1ccccc1)CN1CCC(=O)N(Cc2cccnc2)CC1,4.447128066056759,Inactive
Cc1ccoc1C(=O)NCCCn1cnc([N+](=O)[O-])n1,3.856672870007953,Inactive
CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccco2)o1,6.6020599913279625,Active
O=C(CCCCCCC(=O)Nc1ccccc1)NO,4.091514981121351,Inactive
NS(=O)(=O)c1ccc(-c2cnc(C[Se]c3ccccc3)[se]2)cc1,5.386158178123931,Active
CCCC/C=C/C=C/c1nc2cccc(OC)c2n2cccc12,4.935542010773082,Inactive
CC(C)(O)c1cn(C2C3=C(OC2(C)C)C(=O)c2ccccc2C3=O)nn1,5.843148098929989,Active
Brc1ccc2[nH]c3c[n+](Cc4cccc5ccccc45)ccc3c2c1,4.752026733638194,Inactive
COc1ccc2c(c1)Cn1cccc1C2(C)CC#N,3.4437095631358763,Inactive
Cc1ccc([C@@H]2C[C@H](O)Cc3ccccc3N2)o1,3.7237680420781674,Inactive
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(COC2CCCCO2)nn1,3.5905741313285566,Inactive
CC(C(=O)Nc1ccccc1F)N(C)CC(=O)Nc1cccc2ccccc12,6.399996913372259,Active
CN1/C(=C/C=C/c2sc3ccccc3[n+]2C)Sc2ccccc21,8.301029995663981,Active
CC(C)CC(=O)N1CCC[C@@H]1C(=O)O,4.402304814074488,Inactive
COP(=O)(OC)C(Nc1ccccc1)c1ccc(O)cc1,5.098452322307693,Active
C[C@]1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,6.468521082957745,Active
O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(S(=O)(=O)c3ccc(Cl)cc3)cc(Cl)cn12,6.022276394711152,Active
Cc1ccc(-c2c(C#N)[n+]([O-])c3ccccc3[n+]2[O-])cc1,4.6252516539898965,Inactive
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)Nc1ncc([N+](=O)[O-])s1,5.723538195826756,Active
c1ccc2cc3c(NCCCn4ccnc4)nnc(NCCCn4ccnc4)c3cc2c1,4.355561410532162,Inactive
CS(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,7.045757490560675,Active
O=[N+]([O-])c1cn2c(n1)OC(COc1cccc(-c3ccc(F)cc3F)n1)CC2,5.3979400086720375,Active
COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1cccc(C)c1)cc(=O)n2C)c1cncn1C,8.920818753952375,Active
O=C1C=CC(=O)c2c(I)ccc(I)c21,6.657577319177793,Active
CC1(C)CC[C@@H](O)[C@]2(C)O[C@@]3(/C=C/c4ccc(C(=O)NCc5ccccc5)cc4)C=C[C@@]12OO3,5.11975822410452,Active
Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(Br)c12,5.94692155651658,Active
COc1ccc(Nc2nc(-c3ccccn3)cs2)c(OC)c1,5.59999938302362,Active
COc1ccc(C(c2nnnn2C(C)(C)C)N2CCc3c([nH]c4ccccc34)C2)cc1OC,4.96537154337468,Inactive
COc1ccc(/C=N/NC(N)=[Se])cc1,4.5934598195660445,Inactive
C[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12,3.8797552044536343,Inactive
Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)ccc3[n+]2[O-])cc1,4.301029995663981,Inactive
N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(C(F)(F)F)cc3F)CC2)cc1,6.462180904926726,Active
COc1ccc2cccc([N+](=O)[O-])c2n1,4.051587034221399,Inactive
CC1(C)Oc2nc([N+](=O)[O-])cn2CC1OCc1ccc(OCc2ccccc2)cc1,6.568636235841013,Active
CS(=O)(=O)N[C@H]1CC[C@@H](Oc2cc3cnccc3cc2-c2ccsc2)CC1,4.588587390776056,Inactive
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,5.045757490560675,Active
COc1ccc(C(Nc2nc3c(Cl)cccc3s2)P(=O)(OC)OC)cc1,4.658786933026101,Inactive
Cc1ccc(OC2=CC(=O)c3cccc(O)c3C2=O)cc1,5.131355561605174,Active
O=C(Nc1cc(-c2ccccn2)n[nH]1)N1CCC(c2ccc(Cl)cc2)CC1,5.95663772197887,Active
N=c1n(CCOc2ccccc2)c2ccccc2n1CCN1CCCCC1,4.721246399047171,Inactive
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],4.259637310505756,Inactive
Cc1c(C(=O)Nc2ccc3c(c2)B(O)OC3)nnn1-c1cccnc1,4.42021640338319,Inactive
O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc2ccccc2c1,5.161150909262744,Active
CC(=O)O[C@@H]1O[C@H]2OC(=O)[C@H](C)C3=C([C@@]4(C)CCCC(C)(C)C4)CC[C@@H]1[C@H]32,5.455931955649724,Active
Cc1c(C#N)c([N+](=O)[O-])nn1Cc1cccc(Cl)c1Cl,7.0,Active
Cc1ccc(N2CCN(CCCn3cnc([N+](=O)[O-])n3)CC2)cc1,3.7608256958219215,Inactive
CN(C)CCCCCCn1nc(OCc2ccccc2)c2cc([N+](=O)[O-])ccc21,5.026872146400302,Active
CCn1c(=O)/c(=C/C=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccc(F)cc2[n+]1CCO,4.933674074637962,Inactive
CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,7.606424796730413,Active
CSC1=NC(=Nc2c(C)cccc2C)C2(CCC(C(C)(C)C)CC2)N1c1ccc(Cl)cc1,4.789736606693437,Inactive
CC(=O)OCCCc1cn(CCCCCCCCCCCCOS(C)(=O)=O)nn1,4.364315237452778,Inactive
CC1CCCCN1CCCNC(=O)c1ccc2c(c1)sc1nc(-c3ccc(F)cc3)cn12,5.966552117712016,Active
CC(C)OCCCNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,7.010995384301463,Active
Fc1ccc([Se]Cc2cn(-c3ccccc3)nn2)cc1,4.935542010773082,Inactive
Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cn(-c3ccc(Cl)c(F)c3)c12,5.982966660701219,Active
NC(=S)N/N=C(\COc1ccc(Cl)c(Cl)c1)c1ccc(Br)cc1,5.296708621881339,Active
CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)CC1F,4.431798275933005,Inactive
C[N+](C)(C)CCOP(=O)([O-])OCC(COCc1ccccc1)OCc1ccccc1,5.381951903287908,Active
C=CCc1ccc(Oc2cc(CC=C)cc(OC)c2OC(C)=O)c(OC)c1,4.442492798094342,Inactive
N=C(N)c1ccc(-c2ccc(-c3cnc(C(=N)N)cn3)cn2)cc1,4.795880017344075,Inactive
CCN(CC)CCNC(=O)c1ccc(-n2ccc3ccccc32)s1,4.950581162566773,Inactive
C=C(C(=O)OCCO)C(O)c1ccc2ccccc2c1,4.279509931549948,Inactive
O=C1C(Nc2ccccc2)=C(Br)C(=O)c2oc(-c3ccccc3)cc21,6.096910013008056,Active
[O-][n+]1onc2ccc(/C=C\[S+]([O-])c3ccc(F)cc3)cc21,5.619788758288394,Active
CCCCNc1nc2cc(Br)ccc2nc1S(C)(=O)=O,5.199970640755866,Active
CC1(COc2ccc(-c3ccc(F)cc3F)cn2)CCn2cc([N+](=O)[O-])nc2O1,6.6777807052660805,Active
O=C1c2ccccc2C(=O)N1c1ccc([Se][Se]c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,5.684029654543083,Active
COc1cccc([Se]C2CC3=C(OC2(C)C)c2ccccc2C(=O)C3=O)c1,3.68277265082358,Inactive
CCCCCCCCCCCCC/C=C1/CCC[C@@H](NCCCC)[C@@H]1O,6.619788758288394,Active
O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21,5.557520230935552,Active
O=C(Cc1ccc(F)cc1)N(Cc1cccnc1)C1CCN(CCc2cccs2)CC1,4.600000074606178,Inactive
O=C1C=CC(=O)c2c(Sc3ccccc3)cccc21,4.906578314837765,Inactive
CNC(=O)c1nc(-c2ccccc2OC)c2cccnc2c1O,5.0,Active
COc1cc(-c2cccc(C(=N)N)c2)cc(-c2cccc(C(=N)N)c2)c1,4.252588192113577,Inactive
Cc1cccc(-n2cc(C[Se]c3ccccc3)nn2)c1,5.036212172654444,Active
Cc1nc(-c2ccccn2)nc(NCCc2cccc(Cl)c2)c1Cl,6.356547323513812,Active
N[C@@H](Cc1ccccc1)C(=O)OCc1cn(-c2ccc(F)cc2)nn1,3.876278993559964,Inactive
COc1ccc(Cl)cc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,4.5450081142935455,Inactive
COC(=O)c1c(NCCCN2CCOCC2)noc1-c1ccc(Cl)cc1Cl,4.924818145381308,Inactive
COc1ccc2[nH]cc(-c3ccnc(NC4CCCC4)n3)c2c1,4.607932438359999,Inactive
CC(=O)OC1CC(C)(C)OC2=C1C(=O)c1ccccc1C2=O,4.653647025549361,Inactive
O=C(c1ccc(F)c(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)N1CCOCC1,7.318758762624412,Active
CCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,4.3872161432802645,Inactive
O=C(c1cc(C(O)(c2ccc(Cl)cc2)c2cccnc2)ccc1Cl)N1CCOCC1,6.920818753952375,Active
N#CCOc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,6.096910013008056,Active
FC(F)(F)c1cc(NCCc2ccccc2)nc(-c2ccccn2)n1,5.371611069949688,Active
CC(C)CNC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl,6.217670731003163,Active
Clc1ccc(CN2CCN(Cc3ccc(Cl)cc3)C2c2ccc(Cl)c(Cl)c2)cc1,5.045757490560675,Active
Cc1nc([N+](=O)[O-])cn1CCCNS(=O)(=O)c1ccc(Cl)s1,3.99012436628784,Inactive
CN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,5.221848749616356,Active
Nc1nccc(-c2cn(Cc3ccc(Cl)s3)c3ccccc23)n1,4.384049948343599,Inactive
O=[N+]([O-])c1ncn(Cc2cn(-c3ccc(Cl)c(Cl)c3)nn2)n1,6.958607314841775,Active
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.9211808169011513,Inactive
COc1cccc2c1C(=O)C=CC2=O,5.991399828238082,Active
COc1ccc(C2=NCC(CSc3nnc(-c4ccc5c(c4)OCO5)o3)S2)cc1,6.0,Active
CC(C)Cc1ccc(C(C)C(=O)Nc2ncc([N+](=O)[O-])s2)cc1,4.825358807339551,Inactive
COCCn1c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1,5.354086724966156,Active
CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,6.0,Active
Cc1cc(-c2cn([C@@H]3O[C@H](CO)C[C@H]3O)c3ncnc(N)c23)ccc1Cl,6.6777807052660805,Active
O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,6.064492734175287,Active
N#Cc1c(/N=C/c2cccs2)sc2c1CCC2,3.756788268255241,Inactive
CC1(CC#N)c2ccc(OCc3ccccc3)cc2Cn2cccc21,4.800519085137644,Inactive
O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccc(F)cc2)cc1,5.481486060122113,Active
C=C(c1nc(-c2ccccc2)no1)C(O)c1cccc(Cl)c1,5.110138278741812,Active
Cc1cccc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c1,5.795939736941153,Active
O=C(CCCc1ccccc1)c1ccc(OC(F)F)c(OC2CCOC2)c1,5.508638306165727,Active
Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,8.221848749616356,Active
Cc1cc(C)c2c(C)nc(Nc3nc(C)cc(C)n3)nc2c1,5.096910013008056,Active
O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(F)cc2)on1,6.468521082957745,Active
c1cc2cc(c1)CNc1cc[n+](cc1)CCCCC[n+]1ccc(cc1)NC2,4.484788695672198,Inactive
c1ccc(CCCNCc2ccccc2)cc1,3.985059650207064,Inactive
CSC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,6.096910013008056,Active
C=CCOC1(C(=C)c2nc(-c3ccccc3)no2)C(=O)N(CC)c2c(Br)cccc21,5.313363730737707,Active
CC(C)c1n[nH]c2c(Nc3ccccc3Br)ncnc12,4.728158393463501,Inactive
COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,6.911863911299449,Active
CCOC(=O)c1c(C)nn(-c2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2)c1C,4.860120913598763,Inactive
O=C(c1ccc(O)c(Cl)c1)N1CCN(c2cnccn2)CC1,5.0,Active
FC(F)(F)Oc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccoc3)N2O1,4.598599459218456,Inactive
N=C(N)c1cccc(-c2cn(-c3cccc(C(=N)N)c3)nn2)c1,4.318758762624412,Inactive
O=C1c2ccccc2CN1CCc1cc2ncccc2[nH]1,4.1938200260161125,Inactive
CC1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2[S+]1[O-],5.698970004336019,Active
Cc1cc(C)nc(N2CCC(N(Cc3cccnc3)C(=O)c3cccc(C#N)c3)CC2)n1,6.499996931948306,Active
Nc1ncnc2c1c(-c1ccccc1)cn2[C@@H]1O[C@H](CO)C[C@H]1O,5.590066876668706,Active
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc([N+](=O)[O-])cc1,3.493183902291084,Inactive
CC1(C)CCc2c(c3ccccc3c3nc(-c4ccccc4)oc23)O1,3.547446936771075,Inactive
COc1cccc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)c1OC,4.696803942579511,Inactive
CN1C2CCC1CC(=NOC(c1ccccc1)c1ccc(Br)cc1)C2,7.397940008672037,Active
OC/C=C/c1ccc2cc(Cl)ccc2n1,6.0655015487564325,Active
C=CCOc1cc(OC)c(C(=O)/C=C/c2ccccn2)c(OCC=C)c1,5.721246399047171,Active
COc1ccc(S(=O)(=O)Nc2ccc([Se][Se]c3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3)cc2)cc1,5.886056647693163,Active
O=c1c(O)c(-c2csc3ccccc23)oc2ccc(Br)cc12,5.568636235841013,Active
c1cc2nc3ccc(N4CCCCC4)cc3[o+]c2cc1N1CCCCC1,5.944621668625,Active
CC(C)CN1CCN(C(=O)C(c2ccc(Cl)cc2)c2cccnc2)CC1,7.187086643357144,Active
COC(=O)C(CCSC)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,3.304956341178706,Inactive
CCCN(CCC)c1ccc2nc3ccc(N4CCOCC4)cc3[o+]c2c1,6.122628654130226,Active
COCC(=O)[C@H]1C(C)(C)CCC[C@]1(C)C1=C(O)C(=O)C(C(C)C)=CC1=O,5.853871964321762,Active
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(Br)cc3[nH]2)C1,4.1938200260161125,Inactive
COc1ccc(-c2cc(Cn3ccnc3[N+](=O)[O-])on2)cc1,5.721246399047171,Active
CC1(COc2ccc(-c3ccc(F)nc3)cn2)Cn2cc([N+](=O)[O-])nc2O1,6.508638306165727,Active
O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Sc3ccccc3F)cc(Cl)cn12,5.920818753952375,Active
Clc1ccc(CCOc2cccc(Cn3ccnc3)c2)cc1,6.275724130399211,Active
CC(=O)/C(=C\C=C\c1ccccc1)C(=O)OC(C)(C)C,4.331241458249043,Inactive
O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1ncccn1,4.309538106753822,Inactive
O=C1c2ccccc2C(=O)N1C/C=N/N=c1\scc(-c2ccccc2)n1-c1ccccc1,5.055517327849832,Active
CC[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12,4.043351420794797,Inactive
Cc1nc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cs1,7.756961951313706,Active
CCC1=C(C)C(=O)C2(Cc3c(O)c(CC=C(C)C)c(O)c(C(C)=O)c3O2)O1,5.236572006437063,Active
O=C(NCCOc1ccc(Oc2ccccc2)cc1)C1CC1,5.173925197299174,Active
Cc1cc(C)c2cc(C(=O)Nc3ccccc3-n3cncn3)[nH]c2c1,5.045757490560675,Active
CC1(C)CCc2c(ccc(CNCCCc3ccccc3)c2O)O1,4.2839966563652006,Inactive
